validTime,value
2023-11-21T01:00:00+00:00/PT14H,2.2222222222222223
2023-11-22T01:00:00+00:00/PT14H,-5.0
2023-11-23T01:00:00+00:00/PT14H,-1.6666666666666667
2023-11-24T01:00:00+00:00/PT14H,-4.444444444444445
2023-11-25T01:00:00+00:00/PT14H,-7.222222222222222
2023-11-26T01:00:00+00:00/PT14H,-7.222222222222222
2023-11-27T01:00:00+00:00/PT14H,-5.555555555555555
2023-11-28T01:00:00+00:00/PT14H,-4.444444444444445
